"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YDR352W_mRNA",54.4344795963554,-1.62162715476854,0.35855572021038,-4.52266429836081,6.10660517657183e-06,4.69135316474088e-05
"YJR014W_mRNA",119.001768952169,0.649002860496308,0.258513430600384,2.51051892734947,0.0120553859269494,0.0334824872940425
"YOR204W_mRNA",440.772724335339,0.571591751883643,0.271280126536434,2.10701668117541,0.0351161336494922,0.0801787265722051
"YFL024C_mRNA",101.030350398669,1.02686818845768,0.217323001797038,4.72507824743142,2.30026766860062e-06,1.97281413851025e-05
"YOR209C_mRNA",110.036882105115,-1.14945143224502,0.252394176820494,-4.55419156941375,5.25874178644301e-06,4.09961936561818e-05
"YDR278C_mRNA",13.0573195474388,3.31207533837875,0.709362856142174,4.66908481280126,3.02544467940479e-06,2.53641116112005e-05
"YIL108W_mRNA",191.62385859962,-0.102658572762789,0.201310641111594,-0.509951049760363,0.610085755965894,0.722887179157195
"YHR165C_mRNA",312.706308196299,-0.472702176459996,0.206398910680322,-2.29023581036304,0.0220076505724763,0.0548072649620255
"YNL145W_mRNA",17.9700462596057,1.5817640555175,0.45069750294883,3.50959134490054,0.000448795874127968,0.00207625419724311
"YMR046W-A_mRNA",26.8962295467948,0.28000159963061,0.409854856876563,0.683172579103872,0.494497797508071,0.623210785564954
"YNR068C_mRNA",103.561669197903,-0.981897662390812,0.30799518629927,-3.18802924873226,0.00143246045964426,0.00565313474048898
"YKL083W_mRNA",61.3564441199371,1.38636072556106,1.18179021720442,1.17310221846359,0.240754816989539,0.368365369426727
"YHL006C_mRNA",6.41937842981817,-0.761768920686329,0.694579240361539,-1.09673436293578,0.272757530293001,0.403251044319347
"YGR029W_mRNA",61.6197589066445,-0.0166272541353669,0.28181167993854,-0.0590012952585681,0.952951076443808,0.967691027017104
"YHL025W_mRNA",94.3945389269079,0.80369875213759,0.221516108562395,3.62817294576665,0.000285434038831171,0.00140894154058564
"YGL125W_mRNA",101.791628873978,0.638318858544421,0.244444210235457,2.61130692328352,0.00901969033852925,0.0264906382602402
"YJR135W-A_mRNA",88.8521227708573,0.463750001080349,0.21734818336241,2.13367323299447,0.0328695386367427,0.0758656722067281
"YIR023C-A_mRNA",18.0049862782306,1.48826848018016,0.687715160562286,2.16407688171849,0.0304584494436927,0.0713135029826836
"YGR038W_mRNA",29.6502957362645,-0.395453149685221,0.372682654456459,-1.06109888656335,0.288644963832192,0.420462372045147
"YGR008C_mRNA",556.689115458179,1.79974178024595,0.363590316325431,4.94991670414866,7.42452505306536e-07,6.98789665214168e-06
"YPR019W_mRNA",104.082344703248,-0.841800296808237,0.256649804666014,-3.27995689653337,0.00103822947477768,0.00429243210120088
"YEL062W_mRNA",67.1608797395017,-0.893142994739871,0.287097873222164,-3.11093560086645,0.00186495606392529,0.00704835511816248
"YNL323W_mRNA",93.2374746901476,-0.5662134191202,0.232121042581356,-2.43930241232545,0.0147156476802626,0.0395537637818084
"YNL003C_mRNA",33.7401529308007,0.0717288381069386,0.329880939262233,0.217438565160381,0.827866579404744,0.886170981298306
"YCR094W_mRNA",20.0926497674079,0.0760614679947789,0.447646781110285,0.169914028659216,0.865077748275734,0.912441798730505
"YJR045C_mRNA",1189.73071096616,0.268331334489147,0.133853357190144,2.00466645082328,0.0449987174230573,0.0979402029626846
"YPL213W_mRNA",72.3644879060255,-0.0827047869029309,0.285578462023533,-0.2896044271578,0.772118879704785,0.848567619138014
"YBR271W_mRNA",32.576417130966,-0.884990425202161,0.333096080966445,-2.65686231622554,0.00788716477057308,0.0237026317287303
"YDR079C-A_mRNA",24.626341766284,0.392339830131047,0.403190321037633,0.973088414229139,0.33050936170394,0.466125575095588
"YNL199C_mRNA",97.3907775155348,0.963488252216516,0.259264230323623,3.71624057438952,0.000202209057833386,0.00104705964750653
"YHR172W_mRNA",20.6204234840613,-0.618862168079351,0.436059177540621,-1.41921601460091,0.155836048427329,0.262404058164828
"YEL074W_mRNA",11.7878011341386,0.220446616731074,0.602832807202244,0.365684505052355,0.714600509669511,0.806183344657416
"YNL048W_mRNA",75.6803608159763,-0.532530914153982,0.242695163897861,-2.19423784801126,0.02821831497007,0.0672359700301894
"YDR204W_mRNA",108.117541626914,0.513316784781907,0.240556718835518,2.13387007965008,0.0328534173115754,0.0758656722067281
"YHR002W_mRNA",40.0414336952867,-1.25170395685083,0.359686671286846,-3.4799842662299,0.000501443229815208,0.00229303549103087
"YJL176C_mRNA",102.1991999121,0.326436966486664,0.263751275413952,1.23766971732867,0.21583855211947,0.337274345003255
"YJL193W_mRNA",46.0568171713226,-1.50073727762922,0.400950116868301,-3.74295258809504,0.000181870554890014,0.000953428930432511
"YOR284W_mRNA",14.3338515243312,-0.632171994384734,0.497643843590626,-1.27033018197001,0.203967041454895,0.323185777185281
"YHR016C_mRNA",97.023795738922,0.603184765005127,0.267839122332242,2.25204129909336,0.0243196622757228,0.0591473597480933
"YFL013C_mRNA",69.5605316082109,0.562525910732959,0.250449718866557,2.24606325484709,0.0246999565512419,0.0598884179884359
"YPR121W_mRNA",21.6599513720494,-0.277931798382867,0.520761111177992,-0.533703059650842,0.59354699197789,0.709260705318734
"YER142C_mRNA",110.695660059272,-0.0707453045430285,0.231307539087458,-0.305849540495433,0.759719206801149,0.838867653781478
"YGR248W_mRNA",168.238490233677,3.02194189033597,0.256915132493869,11.7624129844048,6.09666111673516e-32,9.42454589216279e-30
"YPL054W_mRNA",78.7808791545556,1.05318813192931,0.253228416909751,4.15904401560376,3.19582318056638e-05,0.000205635810339388
"YDL247W-A_mRNA",1.59828509859562,2.67479890784937,1.65329670482072,1.61785776264486,0.105693254600258,0.193878980408945
"YIL067C_mRNA",48.3544787180128,-0.561306550010864,0.393142652937171,-1.42774269293179,0.153365932962399,0.259278016301863
"YDL024C_mRNA",84.2982388334421,1.35528909982239,0.269222448592319,5.03408652179184,4.80132794672304e-07,4.66730314821022e-06
