"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YCL005W_mRNA",25.527599968893,-0.511196819546741,0.400151539914359,-1.27750806520987,0.201422934862886,0.289154826990027
"YPL234C_mRNA",277.795740435012,0.359972307908063,0.183428100672998,1.96247088961464,0.0497076865433296,0.0906380063431777
"YNL155W_mRNA",175.789637168357,1.69203506878103,0.236264749738756,7.16160608237988,7.97372740625143e-13,1.00272786311154e-11
"YOR360C_mRNA",137.918756702829,-1.21851385669349,0.208933707272145,-5.83205971215705,5.4747318579407e-09,4.31417602362827e-08
"YDR224C_mRNA",670.790913901035,1.5030468068759,0.188174715253237,7.98750674262038,1.37695127732241e-15,2.39099101251217e-14
"YLR465C_mRNA",1.22649664128845,3.93351882144534,2.04281097171486,1.92554224346235,0.0541615564036846,0.097577016624944
"YER139C_mRNA",22.1789049914059,-1.67601683224064,0.442742745974528,-3.78553199906536,0.000153380095034239,0.000541874605533449
"YJL137C_mRNA",95.6347171361324,1.5727944641774,0.241928398730143,6.50107417084078,7.9748497322551e-11,7.9849285312848e-10
"YLR015W_mRNA",64.041165359238,-0.371716309347462,0.284263433082399,-1.30764729503465,0.190992967470725,0.277033654689047
"YMR033W_mRNA",92.137919120569,0.636176408275358,0.226431066207048,2.80958094192623,0.00496060436462133,0.0121391160088687
"YOL097C_mRNA",77.5262025537703,-0.719226945251105,0.269637241755899,-2.66738726656393,0.00764435301385397,0.0178124666918406
"YHR182W_mRNA",40.017042620259,-0.785731531243721,0.327174530676551,-2.40156692398683,0.0163250226212312,0.0347908518404047
"YIL006W_mRNA",40.2286739803248,-1.12287170439845,0.346503621843103,-3.24057710688775,0.00119288005817969,0.00342878630781991
"YDR502C_mRNA",110.266906815939,-0.337848230474703,0.309504651994642,-1.09157722928362,0.275018969310723,0.373408360645107
"YDR447C_mRNA",425.8633487845,1.53918401178494,0.187039253909523,8.22920311973389,1.88462970053646e-16,3.69807524520127e-15
"YDL039C_mRNA",85.7425169336096,1.69581549498862,0.395260724515653,4.29037187306341,1.78374174932632e-05,7.73280109933667e-05
"YJL074C_mRNA",150.08543683383,0.540727268395647,0.290588232122613,1.86080236094175,0.0627720919812531,0.110360476831396
"YOR164C_mRNA",59.5257386605753,-1.08309327305005,0.351870648165826,-3.07810065629464,0.00208324536172568,0.00560900981419599
"YKL166C_mRNA",37.4315138522757,-0.142080281823502,0.32767844164733,-0.433596672119242,0.664581351808379,0.740006431440883
"YEL042W_mRNA",101.440953257457,0.577876358844364,0.275351669280769,2.09868478500168,0.0358446967826858,0.0682427461522481
"YGR118W_mRNA",510.769405951247,0.0300907744809397,0.183296384128545,0.164164583082212,0.86960158140705,0.903974876653745
"YDL225W_mRNA",103.829097469987,1.18199469039207,0.320831861653388,3.68415619415331,0.000229461509142369,0.0007814761122753
"YNL020C_mRNA",76.3949455034862,-0.749694888755858,0.282520820305156,-2.65359164661245,0.00796401405819405,0.0184622974033774
"YPL015C_mRNA",62.977778475387,-0.868677321440524,0.291175794203186,-2.9833431855752,0.00285118099009392,0.00743653708445074
"YHR098C_mRNA",109.695916827879,-0.125450311909205,0.230350923831482,-0.544605204192629,0.586025074701482,0.674578082720304
"YAL066W_mRNA",4.89615331969252,2.15308008285256,0.940406624000926,2.28952032865566,0.0220491381474306,0.0451380612333383
"YKL016C_mRNA",1024.81513115991,1.62778914811565,0.147498727850376,11.0359538135603,2.56317282658317e-28,1.31011204636163e-26
"YNL076W_mRNA",72.8717163231256,-0.406638984840868,0.249667897119096,-1.62871954918134,0.103372402363222,0.167692420316894
"YBR199W_mRNA",236.672399995833,-0.583777941573198,0.182706940078435,-3.19516019108297,0.00139753247520193,0.00394194963410318
"YML041C_mRNA",46.9537973453904,0.309790654778309,0.289040747474777,1.07178886535831,0.283814875420394,0.38329824854346
"YJL111W_mRNA",187.680010699565,0.0232229280412597,0.243048922692737,0.0955483685505497,0.923879273416358,0.943225972118698
"YKR086W_mRNA",85.2796439380432,-0.529786925692393,0.231257725031232,-2.29089396092971,0.0219695473557837,0.0450041988173746
"YLR432W_mRNA",103.367896165714,0.584640986836479,0.286486519349477,2.04072773882701,0.041277896600653,0.0769242307130075
"YDR259C_mRNA",106.103068011645,2.92641617997172,0.385094867604366,7.59920847082861,2.97947474975884e-14,4.35113155851879e-13
"YIL048W_mRNA",176.772806722657,-1.24224509407578,0.300761360210448,-4.13033473850018,3.62235413222881e-05,0.000148791189177357
"YBR128C_mRNA",45.4166818535414,0.169135647579795,0.28721123371465,0.588889387759236,0.555935477120744,0.646517257613078
"YBR139W_mRNA",447.936961025439,-0.174064756652297,0.246878923618308,-0.705061226374321,0.480772134702651,0.579413156445218
"YLR081W_mRNA",7.33037768988957,0.235229931766395,0.683929260720369,0.34393897918424,0.730892176961916,0.794170172738663
"YPR035W_mRNA",900.689738473557,-2.82024907472836,0.221507402440965,-12.7320759651813,3.9226873590732e-37,3.55171321168656e-35
"YMR305C_mRNA",347.089531162459,2.73309210823765,0.393781436467229,6.94063217595353,3.90349157136284e-12,4.59857427124492e-11
"YNL200C_mRNA",409.79181493616,1.0934732557991,0.179150710690816,6.10365011437911,1.03673105349972e-09,8.855527516282e-09
"YGR277C_mRNA",56.9500775169387,-0.0749961052405979,0.272840182237509,-0.274871921817268,0.783414639668231,0.837880861663389
"YNL177C_mRNA",100.86654841571,0.095459064688713,0.261186820784035,0.365481935122769,0.714751689227888,0.781071717678375
"YNL077W_mRNA",235.906781800315,0.980114015605493,0.211938276252178,4.62452574842728,3.75456445992423e-06,1.86200544186227e-05
"YHR145C_mRNA",6.74724359501615,-1.75204280754075,0.90786309556659,-1.92985353859693,0.0536249875972062,0.0967584202058968
"YOR175C_mRNA",164.679607975004,-0.652018585740747,0.178425645111743,-3.65428739423867,0.000257897263781049,0.000866677019005454
"YPR037C_mRNA",48.0181653887494,0.249600330276917,0.279151608013263,0.894138966468208,0.371247542828895,0.472198861418731
"YPR184W_mRNA",727.413511024041,1.28912638435002,0.22450624612446,5.74205130860975,9.35364692296259e-09,7.04915745514113e-08
"YPL135W_mRNA",449.361589121386,0.905378511087823,0.182531709337832,4.96011632374589,7.04509795240204e-07,3.93408201077746e-06
